UNIQUE_ID,2007,2012,2017
NWC_FL-10361,NA,NA,NA
NWC_FL-10363,NA,NA,NA
NWC_FL-10369,NA,NA,NA
NWC_FL-10376,NA,NA,NA
NWC_FL-10381,NA,NA,NA
NWC_FL-10383,NA,NA,NA
NWC_FL-10388,NA,NA,NA
NWC_FL-10389,NA,NA,NA
NWC_FL-10429,NA,NA,NA
NWC_FL-10431,NA,NA,NA
NWC_FL-10437,NA,NA,NA
NWC_FL-10441,NA,NA,NA
NWC_FL-10449,NA,NA,NA
NWC_FL-10453,NA,NA,NA
NWC_FL-10456,NA,NA,NA
NWC_FL-10501,NA,NA,NA
NWC_GA-10002,NA,NA,NA
NWC_GA-10003,NA,NA,NA
NWC_GA-10004,NA,NA,NA
NWC_GA-10005,NA,NA,NA
NWC_GA-10006,NA,NA,NA
NWC_GA-10007,NA,NA,NA
NWC_GA-10008,NA,NA,NA
NWC_GA-10010,NA,NA,NA
NWC_GA-10011,NA,NA,NA
NWC_GA-10013,NA,NA,NA
NWC_GA-10014,NA,NA,NA
NWC_GA-10015,NA,NA,NA
NWC_GA-10016,NA,NA,NA
NWC_GA-10017,NA,NA,NA
NWC_GA-10018,NA,NA,NA
NWC_GA-10019,NA,NA,NA
NWC_GA-10020,NA,NA,NA
NWC_GA-10021,NA,NA,NA
NWC_GA-10022,NA,NA,NA
NWC_GA-10023,NA,NA,NA
NWC_GA-10024,NA,NA,NA
NWC_GA-10025,NA,NA,NA
NWC_GA-10026,NA,NA,NA
NWC_GA-10027,NA,NA,NA
NWC_GA-10028,NA,NA,NA
NWC_GA-10029,NA,NA,NA
NWC_GA-10030,NA,NA,NA
NWC_GA-10031,NA,NA,NA
NWC_GA-10032,NA,NA,NA
NWC_GA-10034,NA,NA,NA
NWC_GA-10035,NA,NA,NA
NWC_GA-10036,NA,NA,NA
NWC_GA-10038,NA,NA,NA
NWC_GA-10040,NA,NA,NA
NWC_GA-10041,NA,NA,NA
NWC_GA-10042,NA,NA,NA
NWC_GA-10043,NA,NA,NA
NWC_GA-10044,NA,NA,NA
NWC_GA-10045,NA,NA,NA
NWC_GA-10046,NA,NA,NA
NWC_GA-10047,NA,NA,NA
NWC_GA-10048,NA,NA,NA
NWC_GA-10049,NA,NA,NA
NWC_GA-10050,NA,NA,NA
NWC_GA-10051,NA,NA,NA
NWC_GA-10052,NA,NA,NA
NWC_GA-10054,NA,NA,NA
NWC_GA-10055,NA,NA,NA
NWC_GA-10057,NA,NA,NA
NWC_GA-10058,NA,NA,NA
NWC_GA-10059,NA,NA,NA
NWC_GA-10068,NA,NA,NA
NWC_GA-10069,NA,NA,NA
NWC_GA-10071,NA,NA,NA
NWC_GA-10075,NA,NA,NA
NWC_GA-10076,NA,NA,NA
NWC_GA-10077,NA,NA,NA
NWC_GA-10078,NA,NA,NA
NWC_GA-10079,NA,NA,NA
NWC_GA-10080,NA,NA,NA
NWC_GA-10081,NA,NA,NA
NWC_GA-10082,NA,NA,NA
NWC_GA-10083,NA,NA,NA
NWC_GA-10084,NA,NA,NA
NWC_GA-10086,NA,NA,NA
NWC_GA-10089,NA,NA,NA
NWC_GA-10091,NA,NA,NA
NWC_GA-10095,NA,NA,NA
NWC_GA-10096,NA,NA,NA
NWC_GA-10097,NA,NA,NA
NWC_IA-10001,NA,NA,NA
NWC_IA-10009,NA,NA,NA
NWC_IA-10013,NA,NA,NA
NWC_IA-10014,NA,NA,NA
NWC_IA-10017,NA,NA,NA
NWC_IA-10030,NA,NA,NA
NWC_IA-10035,NA,NA,NA
NWC_IA-10038,NA,NA,NA
NWC_IA-10044,NA,NA,NA
NWC_IA-10053,NA,NA,NA
NWC_IA-10055,NA,NA,NA
NWC_IA-10070,NA,NA,NA
NWC_IA-10071,NA,NA,NA
NWC_IA-10072,NA,NA,NA
NWC_IA-10081,NA,NA,NA
NWC_IA-10084,NA,NA,NA
NWC_IA-10086,NA,NA,NA
NWC_IA-10094,NA,NA,NA
NWC_IA-10101,NA,NA,NA
NWC_IA-10102,NA,NA,NA
NWC_IA-10108,NA,NA,NA
NWC_ID-10001,NA,NA,NA
NWC_ID-10013,NA,NA,NA
NWC_ID-10016,NA,NA,NA
NWC_ID-10023,NA,NA,NA
NWC_ID-10026,NA,NA,NA
NWC_ID-10029,NA,NA,NA
NWC_ID-10030,NA,NA,NA
NWC_ID-10035,NA,NA,NA
NWC_ID-10038,NA,NA,NA
NWC_ID-10041,NA,NA,NA
NWC_ID-10047,NA,NA,NA
NWC_ID-10048,NA,NA,NA
NWC_ID-10050,NA,NA,NA
NWC_ID-10051,NA,NA,NA
NWC_ID-10052,NA,NA,NA
NWC_ID-10053,NA,NA,NA
NWC_ID-10054,NA,NA,NA
NWC_ID-10055,NA,NA,NA
NWC_ID-10056,NA,NA,NA
NWC_ID-10057,NA,NA,NA
NWC_ID-10058,NA,NA,NA
NWC_ID-10059,NA,NA,NA
NWC_ID-10060,NA,NA,NA
NWC_ID-10061,NA,NA,NA
NWC_ID-10062,NA,NA,NA
NWC_ID-10063,NA,NA,NA
NWC_ID-10064,NA,NA,NA
NWC_ID-10070,NA,NA,NA
NWC_ID-10071,NA,NA,NA
NWC_ID-10077,NA,NA,NA
NWC_ID-10078,NA,NA,NA
NWC_ID-10081,NA,NA,NA
NWC_ID-10082,NA,NA,NA
NWC_ID-10083,NA,NA,NA
NWC_ID-10085,NA,NA,NA
NWC_ID-10086,NA,NA,NA
NWC_ID-10090,NA,NA,NA
NWC_ID-10092,NA,NA,NA
NWC_ID-10093,NA,NA,NA
NWC_ID-10094,NA,NA,NA
NWC_ID-10097,NA,NA,NA
NWC_ID-10098,NA,NA,NA
NWC_ID-10099,NA,NA,NA
NWC_ID-10100,NA,NA,NA
NWC_ID-10106,NA,NA,NA
NWC_ID-10107,NA,NA,NA
NWC_ID-10108,NA,NA,NA
NWC_ID-10109,NA,NA,NA
NWC_ID-10110,NA,NA,NA
NWC_ID-10111,NA,NA,NA
NWC_ID-10113,NA,NA,NA
NWC_ID-10115,NA,NA,NA
NWC_ID-10116,NA,NA,NA
NWC_ID-10120,NA,NA,NA
NWC_ID-10121,NA,NA,NA
NWC_ID-10122,NA,NA,NA
NWC_ID-10128,NA,NA,NA
NWC_IL-10001,NA,NA,NA
NWC_IL-10002,NA,NA,NA
NWC_IL-10014,NA,NA,NA
NWC_IL-10015,NA,NA,NA
NWC_IL-10017,NA,NA,NA
NWC_IL-10018,NA,NA,NA
NWC_IL-10019,NA,NA,NA
NWC_IL-10021,NA,NA,NA
NWC_IL-10025,NA,NA,NA
NWC_IL-10026,NA,NA,NA
NWC_IL-10027,NA,NA,NA
NWC_IL-10032,NA,NA,NA
NWC_IL-10034,NA,NA,NA
NWC_IL-10035,NA,NA,NA
NWC_IL-10036,NA,NA,NA
NWC_IL-10041,NA,NA,NA
NWC_IL-10047,NA,NA,NA
NWC_IL-10057,NA,NA,NA
NWC_IL-10059,NA,NA,NA
NWC_IL-10067,NA,NA,NA
NWC_IL-10075,NA,NA,NA
NWC_IL-10082,NA,NA,NA
NWC_IL-10084,NA,NA,NA
NWC_IL-10090,NA,NA,NA
NWC_IL-10097,NA,NA,NA
NWC_IL-10100,NA,NA,NA
NWC_IL-10103,NA,NA,NA
NWC_IL-10105,NA,NA,NA
NWC_IL-10117,NA,NA,NA
NWC_IL-10119,NA,NA,NA
NWC_IL-10121,NA,NA,NA
NWC_IL-10136,NA,NA,NA
NWC_IL-10142,NA,NA,NA
NWC_IL-10145,NA,NA,NA
NWC_IN-10001,NA,NA,NA
NWC_IN-10004,NA,NA,NA
NWC_IN-10005,NA,NA,NA
NWC_IN-10008,NA,NA,NA
NWC_IN-10009,NA,NA,NA
NWC_IN-10014,NA,NA,NA
NWC_IN-10016,NA,NA,NA
NWC_IN-10017,NA,NA,NA
NWC_IN-10021,NA,NA,NA
NWC_IN-10024,NA,NA,NA
NWC_IN-10028,NA,NA,NA
NWC_IN-10029,NA,NA,NA
NWC_IN-10038,NA,NA,NA
NWC_IN-10044,NA,NA,NA
NWC_IN-10046,NA,NA,NA
NWC_IN-10049,NA,NA,NA
NWC_IN-10054,NA,NA,NA
NWC_IN-10057,NA,NA,NA
NWC_IN-10061,NA,NA,NA
NWC_KS-10010,NA,NA,NA
NWC_KS-10014,NA,NA,NA
NWC_KS-10025,NA,NA,NA
NWC_KS-10029,NA,NA,NA
NWC_KS-10034,NA,NA,NA
NWC_KS-10047,NA,NA,NA
NWC_KS-10054,NA,NA,NA
NWC_KS-10064,NA,NA,NA
NWC_KS-10066,NA,NA,NA
NWC_KS-10091,NA,NA,NA
NWC_KS-10098,NA,NA,NA
NWC_KS-10102,NA,NA,NA
NWC_KS-10104,NA,NA,NA
NWC_KS-10110,NA,NA,NA
NWC_KS-10119,NA,NA,NA
NWC_KS-10122,NA,NA,NA
NWC_KY-10001,NA,NA,NA
NWC_KY-10002,NA,NA,NA
NWC_KY-10003,NA,NA,NA
NWC_KY-10006,NA,NA,NA
NWC_KY-10007,NA,NA,NA
NWC_KY-10009,NA,NA,NA
NWC_KY-10011,NA,NA,NA
NWC_KY-10019,NA,NA,NA
NWC_KY-10022,NA,NA,NA
NWC_KY-10027,NA,NA,NA
NWC_KY-10028,NA,NA,NA
NWC_KY-10032,NA,NA,NA
NWC_KY-10033,NA,NA,NA
NWC_KY-10034,NA,NA,NA
NWC_KY-10041,NA,NA,NA
NWC_KY-10042,NA,NA,NA
NWC_KY-10044,NA,NA,NA
NWC_KY-10045,NA,NA,NA
NWC_KY-10046,NA,NA,NA
NWC_KY-10047,NA,NA,NA
NWC_KY-10049,NA,NA,NA
NWC_KY-10050,NA,NA,NA
NWC_KY-10051,NA,NA,NA
NWC_KY-10052,NA,NA,NA
NWC_KY-10055,NA,NA,NA
NWC_KY-10056,NA,NA,NA
NWC_KY-10057,NA,NA,NA
NWC_KY-10058,NA,NA,NA
NWC_KY-10060,NA,NA,NA
NWC_KY-10063,NA,NA,NA
NWC_KY-10066,NA,NA,NA
NWC_KY-10068,NA,NA,NA
NWC_KY-10069,NA,NA,NA
NWC_KY-10070,NA,NA,NA
NWC_KY-10072,NA,NA,NA
NWC_KY-10074,NA,NA,NA
NWC_KY-10076,NA,NA,NA
NWC_KY-10077,NA,NA,NA
NWC_KY-10079,NA,NA,NA
NWC_KY-10080,NA,NA,NA
NWC_KY-10081,NA,NA,NA
NWC_KY-10083,NA,NA,NA
NWC_KY-10088,NA,NA,NA
NWC_KY-10089,NA,NA,NA
NWC_KY-10091,NA,NA,NA
NWC_KY-10093,NA,NA,NA
NWC_KY-10096,NA,NA,NA
NWC_KY-10099,NA,NA,NA
NWC_KY-10102,NA,NA,NA
NWC_KY-10103,NA,NA,NA
NWC_KY-10105,NA,NA,NA
NWC_KY-10110,NA,NA,NA
NWC_KY-10114,NA,NA,NA
NWC_KY-10115,NA,NA,NA
NWC_KY-10116,NA,NA,NA
NWC_KY-10118,NA,NA,NA
NWC_KY-10119,NA,NA,NA
NWC_KY-10121,NA,NA,NA
NWC_KY-10126,NA,NA,NA
NWC_KY-10127,NA,NA,NA
NWC_LA-10004,NA,NA,NA
NWC_LA-10006,NA,NA,NA
NWC_LA-10007,NA,NA,NA
NWC_LA-10008,NA,NA,NA
NWC_LA-10009,NA,NA,NA
NWC_LA-10010,NA,NA,NA
NWC_LA-10013,NA,NA,NA
NWC_LA-10014,NA,NA,NA
NWC_LA-10018,NA,NA,NA
NWC_LA-10022,NA,NA,NA
NWC_LA-10023,NA,NA,NA
NWC_LA-10025,NA,NA,NA
NWC_LA-10026,NA,NA,NA
NWC_LA-10027,NA,NA,NA
NWC_LA-10028,NA,NA,NA
NWC_LA-10029,NA,NA,NA
NWC_LA-10030,NA,NA,NA
NWC_LA-10031,NA,NA,NA
NWC_LA-10032,NA,NA,NA
NWC_LA-10033,NA,NA,NA
NWC_LA-10034,NA,NA,NA
NWC_LA-10035,NA,NA,NA
NWC_LA-10038,NA,NA,NA
NWC_LA-10039,NA,NA,NA
NWC_LA-10041,NA,NA,NA
NWC_LA-10042,NA,NA,NA
NWC_LA-10044,NA,NA,NA
NWC_LA-10045,NA,NA,NA
NWC_LA-10047,NA,NA,NA
NWC_LA-10049,NA,NA,NA
NWC_LA-10050,NA,NA,NA
NWC_LA-10054,NA,NA,NA
NWC_LA-10055,NA,NA,NA
NWC_LA-10056,NA,NA,NA
NWC_LA-10057,NA,NA,NA
NWC_LA-10058,NA,NA,NA
NWC_LA-10059,NA,NA,NA
NWC_LA-10060,NA,NA,NA
NWC_LA-10061,NA,NA,NA
NWC_LA-10062,NA,NA,NA
NWC_LA-10063,NA,NA,NA
NWC_LA-10064,NA,NA,NA
NWC_LA-10065,NA,NA,NA
NWC_LA-10066,NA,NA,NA
NWC_LA-10069,NA,NA,NA
NWC_LA-10070,NA,NA,NA
NWC_LA-10071,NA,NA,NA
NWC_LA-10072,NA,NA,NA
NWC_LA-10073,NA,NA,NA
NWC_LA-10074,NA,NA,NA
NWC_LA-10076,NA,NA,NA
NWC_LA-10077,NA,NA,NA
NWC_LA-10079,NA,NA,NA
NWC_LA-10081,NA,NA,NA
NWC_LA-10086,NA,NA,NA
NWC_LA-10087,NA,NA,NA
NWC_LA-10090,NA,NA,NA
NWC_LA-10091,NA,NA,NA
NWC_LA-10092,NA,NA,NA
NWC_LA-10093,NA,NA,NA
NWC_LA-10094,NA,NA,NA
NWC_LA-10096,NA,NA,NA
NWC_LA-10097,NA,NA,NA
NWC_LA-10099,NA,NA,NA
NWC_LA-10100,NA,NA,NA
NWC_LA-10101,NA,NA,NA
NWC_LA-10103,NA,NA,NA
NWC_LA-10104,NA,NA,NA
NWC_LA-10105,NA,NA,NA
NWC_LA-10106,NA,NA,NA
NWC_LA-10107,NA,NA,NA
NWC_LA-10108,NA,NA,NA
NWC_LA-10109,NA,NA,NA
NWC_LA-10110,NA,NA,NA
NWC_LA-10111,NA,NA,NA
NWC_LA-10112,NA,NA,NA
NWC_LA-10113,NA,NA,NA
NWC_LA-10120,NA,NA,NA
NWC_LA-10122,NA,NA,NA
NWC_LA-10124,NA,NA,NA
NWC_LA-10125,NA,NA,NA
NWC_LA-10126,NA,NA,NA
NWC_LA-10130,NA,NA,NA
NWC_LA-10131,NA,NA,NA
NWC_LA-10132,NA,NA,NA
NWC_LA-10136,NA,NA,NA
NWC_LA-10137,NA,NA,NA
NWC_LA-10140,NA,NA,NA
NWC_LA-10142,NA,NA,NA
NWC_LA-10143,NA,NA,NA
NWC_LA-10145,NA,NA,NA
NWC_LA-10148,NA,NA,NA
NWC_LA-10150,NA,NA,NA
NWC_LA-10151,NA,NA,NA
NWC_LA-10152,NA,NA,NA
NWC_LA-10153,NA,NA,NA
NWC_LA-10154,NA,NA,NA
NWC_LA-10155,NA,NA,NA
NWC_LA-10156,NA,NA,NA
NWC_LA-10157,NA,NA,NA
NWC_LA-10159,NA,NA,NA
NWC_LA-10160,NA,NA,NA
NWC_LA-10161,NA,NA,NA
NWC_LA-10162,NA,NA,NA
NWC_LA-10164,NA,NA,NA
NWC_LA-10166,NA,NA,NA
NWC_LA-10167,NA,NA,NA
NWC_LA-10169,NA,NA,NA
NWC_LA-10172,NA,NA,NA
NWC_LA-10173,NA,NA,NA
NWC_LA-10175,NA,NA,NA
NWC_LA-10176,NA,NA,NA
NWC_LA-10180,NA,NA,NA
NWC_LA-10181,NA,NA,NA
NWC_MA-10001,NA,NA,NA
NWC_MA-10002,NA,NA,NA
NWC_MA-10003,NA,NA,NA
NWC_MA-10004,NA,NA,NA
NWC_MA-10005,NA,NA,NA
NWC_MA-10006,NA,NA,NA
NWC_MA-10007,NA,NA,NA
NWC_MA-10008,NA,NA,NA
NWC_MA-10009,NA,NA,NA
NWC_MA-10010,NA,NA,NA
NWC_MA-10011,NA,NA,NA
NWC_MA-10012,NA,NA,NA
NWC_MA-10013,NA,NA,NA
NWC_MA-10017,NA,NA,NA
NWC_MA-10021,NA,NA,NA
NWC_MA-10022,NA,NA,NA
NWC_MA-10024,NA,NA,NA
NWC_MA-10025,NA,NA,NA
NWC_MA-10026,NA,NA,NA
NWC_MA-10028,NA,NA,NA
NWC_MA-10029,NA,NA,NA
NWC_MA-10031,NA,NA,NA
NWC_MA-10032,NA,NA,NA
NWC_MD-10007,NA,NA,NA
NWC_MD-10010,NA,NA,NA
NWC_MD-10011,NA,NA,NA
NWC_MD-10012,NA,NA,NA
NWC_MD-10013,NA,NA,NA
NWC_MD-10022,NA,NA,NA
NWC_MD-10023,NA,NA,NA
NWC_MD-10024,NA,NA,NA
NWC_MD-10026,NA,NA,NA
NWC_MD-10027,NA,NA,NA
NWC_MD-10032,NA,NA,NA
NWC_MD-10035,NA,NA,NA
NWC_MD-10037,NA,NA,NA
NWC_MD-10039,NA,NA,NA
NWC_MD-10044,NA,NA,NA
NWC_MD-10047,NA,NA,NA
NWC_MD-10048,NA,NA,NA
NWC_MD-10050,NA,NA,NA
NWC_MD-10051,NA,NA,NA
NWC_MD-10053,NA,NA,NA
NWC_MD-10055,NA,NA,NA
NWC_MD-10059,NA,NA,NA
NWC_MD-10067,NA,NA,NA
NWC_MD-10068,NA,NA,NA
NWC_MD-10070,NA,NA,NA
NWC_MD-10073,NA,NA,NA
NWC_MD-10075,NA,NA,NA
NWC_MD-10076,NA,NA,NA
NWC_MD-10077,NA,NA,NA
NWC_MD-10083,NA,NA,NA
NWC_MD-10084,NA,NA,NA
NWC_MD-10087,NA,NA,NA
NWC_MD-10089,NA,NA,NA
NWC_MD-10090,NA,NA,NA
NWC_MD-10091,NA,NA,NA
NWC_MD-10094,NA,NA,NA
NWC_MD-10097,NA,NA,NA
NWC_ME-10001,NA,NA,NA
NWC_ME-10002,NA,NA,NA
NWC_ME-10003,NA,NA,NA
NWC_ME-10004,NA,NA,NA
NWC_ME-10005,NA,NA,NA
NWC_ME-10007,NA,NA,NA
NWC_ME-10008,NA,NA,NA
NWC_ME-10009,NA,NA,NA
NWC_ME-10010,NA,NA,NA
NWC_ME-10012,NA,NA,NA
NWC_ME-10013,NA,NA,NA
NWC_ME-10015,NA,NA,NA
NWC_ME-10016,NA,NA,NA
NWC_ME-10017,NA,NA,NA
NWC_ME-10018,NA,NA,NA
NWC_ME-10019,NA,NA,NA
NWC_ME-10020,NA,NA,NA
NWC_ME-10021,NA,NA,NA
NWC_ME-10022,NA,NA,NA
NWC_ME-10023,NA,NA,NA
NWC_ME-10024,NA,NA,NA
NWC_ME-10025,NA,NA,NA
NWC_ME-10026,NA,NA,NA
NWC_ME-10027,NA,NA,NA
NWC_ME-10028,NA,NA,NA
NWC_ME-10029,NA,NA,NA
NWC_ME-10030,NA,NA,NA
NWC_ME-10031,NA,NA,NA
NWC_ME-10032,NA,NA,NA
NWC_ME-10033,NA,NA,NA
NWC_ME-10043,NA,NA,NA
NWC_ME-10045,NA,NA,NA
NWC_ME-10047,NA,NA,NA
NWC_ME-10048,NA,NA,NA
NWC_ME-10049,NA,NA,NA
NWC_MI-10001,NA,NA,NA
NWC_MI-10004,NA,NA,NA
NWC_MI-10006,NA,NA,NA
NWC_MI-10007,NA,NA,NA
NWC_MI-10009,NA,NA,NA
NWC_MI-10010,NA,NA,NA
NWC_MI-10011,NA,NA,NA
NWC_MI-10012,NA,NA,NA
NWC_MI-10013,NA,NA,NA
NWC_MI-10014,NA,NA,NA
NWC_MI-10015,NA,NA,NA
NWC_MI-10016,NA,NA,NA
NWC_MI-10017,NA,NA,NA
NWC_MI-10018,NA,NA,NA
NWC_MI-10019,NA,NA,NA
NWC_MI-10020,NA,NA,NA
NWC_MI-10021,NA,NA,NA
NWC_MI-10022,NA,NA,NA
NWC_MI-10023,NA,NA,NA
NWC_MI-10024,NA,NA,NA
NWC_MI-10025,NA,NA,NA
NWC_MI-10026,NA,NA,NA
NWC_MI-10027,NA,NA,NA
NWC_MI-10028,NA,NA,NA
NWC_MI-10029,NA,NA,NA
NWC_MI-10030,NA,NA,NA
NWC_MI-10031,NA,NA,NA
NWC_MI-10039,NA,NA,NA
NWC_MI-10041,NA,NA,NA
NWC_MI-10042,NA,NA,NA
NWC_MI-10044,NA,NA,NA
NWC_MI-10045,NA,NA,NA
NWC_MI-10046,NA,NA,NA
NWC_MI-10047,NA,NA,NA
NWC_MI-10049,NA,NA,NA
NWC_MI-10050,NA,NA,NA
NWC_MI-10051,NA,NA,NA
NWC_MI-10052,NA,NA,NA
NWC_MI-10053,NA,NA,NA
NWC_MI-10054,NA,NA,NA
NWC_MI-10055,NA,NA,NA
NWC_MI-10056,NA,NA,NA
NWC_MI-10057,NA,NA,NA
NWC_MN-10001,NA,NA,NA
NWC_MN-10002,NA,NA,NA
NWC_MN-10003,NA,NA,NA
NWC_MN-10004,NA,NA,NA
NWC_MN-10005,NA,NA,NA
NWC_MN-10006,NA,NA,NA
NWC_MN-10007,NA,NA,NA
NWC_MN-10008,NA,NA,NA
NWC_MN-10010,NA,NA,NA
NWC_MN-10011,NA,NA,NA
NWC_MN-10017,NA,NA,NA
NWC_MN-10018,NA,NA,NA
NWC_MN-10019,NA,NA,NA
NWC_MN-10020,NA,NA,NA
NWC_MN-10021,NA,NA,NA
NWC_MN-10024,NA,NA,NA
NWC_MN-10025,NA,NA,NA
NWC_MN-10026,NA,NA,NA
NWC_MN-10027,NA,NA,NA
NWC_MN-10029,NA,NA,NA
NWC_MN-10030,NA,NA,NA
NWC_MN-10032,NA,NA,NA
NWC_MN-10033,NA,NA,NA
NWC_MN-10034,NA,NA,NA
NWC_MN-10035,NA,NA,NA
NWC_MN-10036,NA,NA,NA
NWC_MN-10037,NA,NA,NA
NWC_MN-10038,NA,NA,NA
NWC_MN-10039,NA,NA,NA
NWC_MN-10040,NA,NA,NA
NWC_MN-10041,NA,NA,NA
NWC_MN-10042,NA,NA,NA
NWC_MN-10044,NA,NA,NA
NWC_MN-10045,NA,NA,NA
NWC_MN-10046,NA,NA,NA
NWC_MN-10048,NA,NA,NA
NWC_MN-10049,NA,NA,NA
NWC_MN-10052,NA,NA,NA
NWC_MN-10053,NA,NA,NA
NWC_MN-10056,NA,NA,NA
NWC_MN-10057,NA,NA,NA
NWC_MN-10058,NA,NA,NA
NWC_MN-10059,NA,NA,NA
NWC_MN-10060,NA,NA,NA
NWC_MN-10061,NA,NA,NA
NWC_MN-10062,NA,NA,NA
NWC_MN-10065,NA,NA,NA
NWC_MN-10066,NA,NA,NA
NWC_MN-10075,NA,NA,NA
NWC_MN-10076,NA,NA,NA
NWC_MN-10077,NA,NA,NA
NWC_MN-10078,NA,NA,NA
NWC_MN-10079,NA,NA,NA
NWC_MN-10080,NA,NA,NA
NWC_MN-10081,NA,NA,NA
NWC_MN-10082,NA,NA,NA
NWC_MN-10083,NA,NA,NA
NWC_MO-10008,NA,NA,NA
NWC_MO-10013,NA,NA,NA
NWC_MO-10016,NA,NA,NA
NWC_MO-10018,NA,NA,NA
NWC_MO-10020,NA,NA,NA
NWC_MO-10026,NA,NA,NA
NWC_MO-10030,NA,NA,NA
NWC_MO-10037,NA,NA,NA
NWC_MO-10050,NA,NA,NA
NWC_MO-10051,NA,NA,NA
NWC_MO-10061,NA,NA,NA
NWC_MO-10062,NA,NA,NA
NWC_MO-10063,NA,NA,NA
NWC_MO-10072,NA,NA,NA
NWC_MO-10074,NA,NA,NA
NWC_MO-10079,NA,NA,NA
NWC_MO-10085,NA,NA,NA
NWC_MO-10088,NA,NA,NA
NWC_MO-10090,NA,NA,NA
NWC_MO-10092,NA,NA,NA
NWC_MO-10105,NA,NA,NA
NWC_MO-10108,NA,NA,NA
NWC_MO-10117,NA,NA,NA
NWC_MO-10120,NA,NA,NA
NWC_MO-10123,NA,NA,NA
NWC_MO-10139,NA,NA,NA
NWC_MS-10002,NA,NA,NA
NWC_MS-10004,NA,NA,NA
NWC_MS-10007,NA,NA,NA
NWC_MS-10009,NA,NA,NA
NWC_MS-10010,NA,NA,NA
NWC_MS-10011,NA,NA,NA
NWC_MS-10012,NA,NA,NA
NWC_MS-10013,NA,NA,NA
NWC_MS-10014,NA,NA,NA
NWC_MS-10015,NA,NA,NA
NWC_MS-10017,NA,NA,NA
NWC_MS-10019,NA,NA,NA
NWC_MS-10021,NA,NA,NA
NWC_MS-10022,NA,NA,NA
NWC_MS-10025,NA,NA,NA
NWC_MS-10026,NA,NA,NA
NWC_MS-10027,NA,NA,NA
NWC_MS-10028,NA,NA,NA
NWC_MS-10029,NA,NA,NA
NWC_MS-10030,NA,NA,NA
NWC_MS-10031,NA,NA,NA
NWC_MS-10033,NA,NA,NA
NWC_MS-10034,NA,NA,NA
NWC_MS-10035,NA,NA,NA
NWC_MS-10036,NA,NA,NA
NWC_MS-10046,NA,NA,NA
NWC_MS-10047,NA,NA,NA
NWC_MS-10049,NA,NA,NA
NWC_MS-10050,NA,NA,NA
NWC_MS-10051,NA,NA,NA
NWC_MS-10058,NA,NA,NA
NWC_MS-10059,NA,NA,NA
NWC_MS-10060,NA,NA,NA
NWC_MS-10061,NA,NA,NA
NWC_MS-10064,NA,NA,NA
NWC_MS-10065,NA,NA,NA
NWC_MS-10066,NA,NA,NA
NWC_MS-10068,NA,NA,NA
NWC_MS-10069,NA,NA,NA
NWC_MS-10070,NA,NA,NA
NWC_MS-10073,NA,NA,NA
NWC_MS-10074,NA,NA,NA
NWC_MS-10076,NA,NA,NA
NWC_MT-10006,NA,NA,NA
NWC_MT-10011,NA,NA,NA
NWC_MT-10012,NA,NA,NA
NWC_MT-10016,NA,NA,NA
NWC_MT-10020,NA,NA,NA
NWC_MT-10022,NA,NA,NA
NWC_MT-10025,NA,NA,NA
NWC_MT-10036,NA,NA,NA
NWC_MT-10038,NA,NA,NA
NWC_MT-10040,NA,NA,NA
NWC_MT-10043,NA,NA,NA
NWC_MT-10054,NA,NA,NA
NWC_MT-10058,NA,NA,NA
NWC_MT-10059,NA,NA,NA
NWC_MT-10060,NA,NA,NA
NWC_MT-10061,NA,NA,NA
NWC_MT-10062,NA,NA,NA
NWC_MT-10063,NA,NA,NA
NWC_MT-10064,NA,NA,NA
NWC_MT-10065,NA,NA,NA
NWC_MT-10066,NA,NA,NA
NWC_MT-10067,NA,NA,NA
NWC_MT-10083,NA,NA,NA
NWC_MT-10085,NA,NA,NA
NWC_MT-10086,NA,NA,NA
NWC_MT-10094,NA,NA,NA
NWC_MT-10097,NA,NA,NA
NWC_MT-10103,NA,NA,NA
NWC_MT-10106,NA,NA,NA
NWC_MT-10122,NA,NA,NA
NWC_MT-10129,NA,NA,NA
NWC_MT-10133,NA,NA,NA
NWC_MT-10139,NA,NA,NA
NWC_MT-10143,NA,NA,NA
NWC_MT-10144,NA,NA,NA
NWC_MT-10147,NA,NA,NA
NWC_MT-10149,NA,NA,NA
NWC_MT-10155,NA,NA,NA
NWC_MT-10161,NA,NA,NA
NWC_MT-10163,NA,NA,NA
NWC_MT-10168,NA,NA,NA
NWC_MT-10169,NA,NA,NA
NWC_MT-10170,NA,NA,NA
NWC_MT-10171,NA,NA,NA
NWC_NC-10001,NA,NA,NA
NWC_NC-10003,NA,NA,NA
NWC_NC-10004,NA,NA,NA
NWC_NC-10005,NA,NA,NA
NWC_NC-10006,NA,NA,NA
NWC_NC-10008,NA,NA,NA
NWC_NC-10009,NA,NA,NA
NWC_NC-10010,NA,NA,NA
NWC_NC-10011,NA,NA,NA
NWC_NC-10012,NA,NA,NA
NWC_NC-10013,NA,NA,NA
NWC_NC-10014,NA,NA,NA
NWC_NC-10016,NA,NA,NA
NWC_NC-10017,NA,NA,NA
NWC_NC-10018,NA,NA,NA
NWC_NC-10020,NA,NA,NA
NWC_NC-10021,NA,NA,NA
NWC_NC-10022,NA,NA,NA
NWC_NC-10023,NA,NA,NA
NWC_NC-10025,NA,NA,NA
